condition,image_a,image_b,person_a,person_b,same_person,score,over_threshold
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn11_01.jpg,jpn11,jpn11,True,0.9949679374694824,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn16_01-crop.jpg,jpn11,jpn16,False,0.9637653827667236,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn16_01.jpg,jpn11,jpn16,False,0.9650588035583496,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn20_01-crop.jpg,jpn11,jpn20,False,0.9576514959335327,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn20_01.jpg,jpn11,jpn20,False,0.9605092406272888,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn11,jpn21,False,0.9698084592819214,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn11,jpn21,False,0.9750884175300598,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn11,socA,False,0.5450754165649414,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn11,socA,False,0.5385107398033142,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn11,socB,False,0.5092745423316956,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn11,socB,False,0.5141807794570923,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn11,socC,False,0.5219627618789673,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,jpn11,socC,False,0.5398139953613281,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01-crop.jpg,same_all_diff_angle/modelB_test01.png,jpn11,modelB,False,0.5357464551925659,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01-crop.jpg,same_all_diff_angle/modelB_test02.png,jpn11,modelB,False,0.5294756889343262,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01-crop.jpg,same_all_diff_angle/modelB_test03.png,jpn11,modelB,False,0.561138391494751,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,jpn11,modelA,False,0.4238523542881012,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,jpn11,modelA,False,0.45176929235458374,False
