condition,image_a,image_b,person_a,person_b,same_person,score,over_threshold
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn11_01.jpg,jpn11,jpn11,True,0.9906466007232666,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn16_01-crop.jpg,jpn11,jpn16,False,0.9447179436683655,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn16_01.jpg,jpn11,jpn16,False,0.9579329490661621,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn20_01-crop.jpg,jpn11,jpn20,False,0.9440618753433228,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn20_01.jpg,jpn11,jpn20,False,0.9555621147155762,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn11,jpn21,False,0.9536978006362915,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn11,jpn21,False,0.9582616090774536,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn11,socA,False,0.47286340594291687,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn11,socA,False,0.4713541865348816,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn11,socB,False,0.48503220081329346,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn11,socB,False,0.4686850309371948,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn11,socC,False,0.47794926166534424,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,jpn11,socC,False,0.4636100232601166,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01-crop.jpg,same_all_diff_angle/modelB_test01.png,jpn11,modelB,False,0.3880782127380371,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01-crop.jpg,same_all_diff_angle/modelB_test02.png,jpn11,modelB,False,0.38251200318336487,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01-crop.jpg,same_all_diff_angle/modelB_test03.png,jpn11,modelB,False,0.28386056423187256,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,jpn11,modelA,False,0.40405726432800293,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn11_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,jpn11,modelA,False,0.4113326072692871,False
diff_face_same_clothes,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes/jpn16_01-crop.jpg,jpn11,jpn16,False,0.9307582378387451,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes/jpn16_01.jpg,jpn11,jpn16,False,0.9534334540367126,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes/jpn20_01-crop.jpg,jpn11,jpn20,False,0.9245752692222595,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes/jpn20_01.jpg,jpn11,jpn20,False,0.9428041577339172,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn11,jpn21,False,0.9512649178504944,True
diff_face_same_clothes,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn11,jpn21,False,0.9671061635017395,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn11,socA,False,0.4574337303638458,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn11,socA,False,0.4574235677719116,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn11,socB,False,0.46989601850509644,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn11,socB,False,0.4535015821456909,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn11,socC,False,0.4700523912906647,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn11_01.jpg,diff_face_same_clothes_full/socC_01.webp,jpn11,socC,False,0.45652395486831665,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01.jpg,same_all_diff_angle/modelB_test01.png,jpn11,modelB,False,0.38715291023254395,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01.jpg,same_all_diff_angle/modelB_test02.png,jpn11,modelB,False,0.3774496018886566,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn11_01.jpg,same_all_diff_angle/modelB_test03.png,jpn11,modelB,False,0.28289034962654114,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn11_01.jpg,same_face_diff_clothes/modelA_test01.png,jpn11,modelA,False,0.3993142545223236,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn11_01.jpg,same_face_diff_clothes/modelA_test02.png,jpn11,modelA,False,0.4074876308441162,False
diff_face_same_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes/jpn16_01.jpg,jpn16,jpn16,True,0.9896851181983948,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes/jpn20_01-crop.jpg,jpn16,jpn20,False,0.9589236974716187,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes/jpn20_01.jpg,jpn16,jpn20,False,0.9573599100112915,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn16,jpn21,False,0.965441107749939,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn16,jpn21,False,0.9320839047431946,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn16,socA,False,0.5011807680130005,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn16,socA,False,0.4933038055896759,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn16,socB,False,0.4910556674003601,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn16,socB,False,0.47757792472839355,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn16,socC,False,0.48970627784729004,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,jpn16,socC,False,0.4744657874107361,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn16_01-crop.jpg,same_all_diff_angle/modelB_test01.png,jpn16,modelB,False,0.32962557673454285,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn16_01-crop.jpg,same_all_diff_angle/modelB_test02.png,jpn16,modelB,False,0.32136011123657227,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn16_01-crop.jpg,same_all_diff_angle/modelB_test03.png,jpn16,modelB,False,0.2414305955171585,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,jpn16,modelA,False,0.36620479822158813,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn16_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,jpn16,modelA,False,0.3598635792732239,False
diff_face_same_clothes,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes/jpn20_01-crop.jpg,jpn16,jpn20,False,0.953218400478363,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes/jpn20_01.jpg,jpn16,jpn20,False,0.9615768790245056,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn16,jpn21,False,0.9695193767547607,True
diff_face_same_clothes,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn16,jpn21,False,0.9520936012268066,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn16,socA,False,0.49467742443084717,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn16,socA,False,0.48699483275413513,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn16,socB,False,0.4968743920326233,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn16,socB,False,0.48290273547172546,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn16,socC,False,0.4918314218521118,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn16_01.jpg,diff_face_same_clothes_full/socC_01.webp,jpn16,socC,False,0.4761257767677307,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn16_01.jpg,same_all_diff_angle/modelB_test01.png,jpn16,modelB,False,0.340074360370636,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn16_01.jpg,same_all_diff_angle/modelB_test02.png,jpn16,modelB,False,0.32733216881752014,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn16_01.jpg,same_all_diff_angle/modelB_test03.png,jpn16,modelB,False,0.25381094217300415,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn16_01.jpg,same_face_diff_clothes/modelA_test01.png,jpn16,modelA,False,0.3739398121833801,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn16_01.jpg,same_face_diff_clothes/modelA_test02.png,jpn16,modelA,False,0.3743908703327179,False
diff_face_same_clothes,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes/jpn20_01.jpg,jpn20,jpn20,True,0.9941067695617676,True
diff_face_same_clothes,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn20,jpn21,False,0.9445890188217163,True
diff_face_same_clothes,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn20,jpn21,False,0.9204540848731995,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn20,socA,False,0.48469090461730957,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn20,socA,False,0.4779414236545563,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn20,socB,False,0.4745972156524658,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn20,socB,False,0.45800262689590454,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn20,socC,False,0.4804574251174927,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,jpn20,socC,False,0.4588233232498169,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn20_01-crop.jpg,same_all_diff_angle/modelB_test01.png,jpn20,modelB,False,0.346274733543396,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn20_01-crop.jpg,same_all_diff_angle/modelB_test02.png,jpn20,modelB,False,0.3518264591693878,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn20_01-crop.jpg,same_all_diff_angle/modelB_test03.png,jpn20,modelB,False,0.259443461894989,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn20_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,jpn20,modelA,False,0.36546075344085693,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn20_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,jpn20,modelA,False,0.3906634747982025,False
diff_face_same_clothes,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes/jpn21_01-crop.jpg,jpn20,jpn21,False,0.9484853148460388,True
diff_face_same_clothes,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn20,jpn21,False,0.9363065958023071,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn20,socA,False,0.4844302833080292,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn20,socA,False,0.4796048700809479,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn20,socB,False,0.48061785101890564,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn20,socB,False,0.4639505445957184,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn20,socC,False,0.4848790168762207,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn20_01.jpg,diff_face_same_clothes_full/socC_01.webp,jpn20,socC,False,0.465259850025177,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn20_01.jpg,same_all_diff_angle/modelB_test01.png,jpn20,modelB,False,0.34442514181137085,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn20_01.jpg,same_all_diff_angle/modelB_test02.png,jpn20,modelB,False,0.35490065813064575,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn20_01.jpg,same_all_diff_angle/modelB_test03.png,jpn20,modelB,False,0.26068079471588135,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn20_01.jpg,same_face_diff_clothes/modelA_test01.png,jpn20,modelA,False,0.37277519702911377,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn20_01.jpg,same_face_diff_clothes/modelA_test02.png,jpn20,modelA,False,0.3935982584953308,False
diff_face_same_clothes,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes/jpn21_01.jpg,jpn21,jpn21,True,0.9814757704734802,True
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn21,socA,False,0.4696508049964905,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn21,socA,False,0.46197888255119324,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn21,socB,False,0.46042400598526,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes_full/socB_01.jpg,jpn21,socB,False,0.44610530138015747,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes_full/socC_01-crop.jpg,jpn21,socC,False,0.4689364433288574,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01-crop.jpg,diff_face_same_clothes_full/socC_01.webp,jpn21,socC,False,0.45480412244796753,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn21_01-crop.jpg,same_all_diff_angle/modelB_test01.png,jpn21,modelB,False,0.34290754795074463,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn21_01-crop.jpg,same_all_diff_angle/modelB_test02.png,jpn21,modelB,False,0.32441526651382446,False
diff_face_same_clothes × same_all_diff_angle,diff_face_same_clothes/jpn21_01-crop.jpg,same_all_diff_angle/modelB_test03.png,jpn21,modelB,False,0.2558263838291168,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn21_01-crop.jpg,same_face_diff_clothes/modelA_test01.png,jpn21,modelA,False,0.36616235971450806,False
diff_face_same_clothes × same_face_diff_clothes,diff_face_same_clothes/jpn21_01-crop.jpg,same_face_diff_clothes/modelA_test02.png,jpn21,modelA,False,0.3828122615814209,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01.jpg,diff_face_same_clothes_full/socA_01-crop.jpg,jpn21,socA,False,0.44887134432792664,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01.jpg,diff_face_same_clothes_full/socA_01.jpg,jpn21,socA,False,0.4462715983390808,False
diff_face_same_clothes × diff_face_same_clothes_full,diff_face_same_clothes/jpn21_01.jpg,diff_face_same_clothes_full/socB_01-crop.jpg,jpn21,socB,False,0.4601088762283325,False
